gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMUSG00000065533.1,27.066479,-0.3858066854337831,0.41995501981119016,-0.918685733551274,0.35825997405008525,0.5089487096533244,Mir205
ENSMUSG00000092633.1,0.6931534,-0.9276369560672673,3.245113473750066,-0.28585655434578267,0.7749879904066823,NA,Mir3962
ENSMUSG00000065412.3,218.18385,-1.2343988138419464,0.3074966283788784,-4.014349101483467,5.961006490215593e-05,0.00022190608102262428,Mir29b-2
ENSMUSG00000065548.1,1655.2224,-1.1262686299984461,0.05987474095646867,-18.810413406502892,6.205199712487085e-79,2.434347579514164e-77,Mir29c
ENSMUSG00000080500.1,2.4478664,1.274217102472413,1.8455867819710847,0.6904129976004436,0.48993450531862626,NA,Gm22072
ENSMUSG00000077038.1,1.7215749,-0.0012865600987125036,1.9161169113094816,-0.0006714413359220672,0.9994642673648373,NA,Mir669f
ENSMUSG00000080653.1,38.65602,0.17292292447228694,0.2336126690981413,0.7402121003961543,0.45917130645532,0.5943587976959726,Mir669e
ENSMUSG00000076959.1,129.3036,0.06766542222810272,0.2650281960807877,0.2553140504623006,0.798480548771355,0.8807269270524222,Mir669l
ENSMUSG00000080504.1,0.0,NA,NA,NA,NA,NA,Mir669d-2
ENSMUSG00000076983.2,0.74767804,2.770163716086195,3.5625606855354186,0.7775765693854745,0.43681867845884914,NA,Mir297a-2
ENSMUSG00000078026.1,0.0,NA,NA,NA,NA,NA,Mir466o
ENSMUSG00000077049.2,115.823395,0.970057612152684,0.3194622627241875,3.036532715572098,0.002393161368505212,0.006934728965554876,Mir467c
ENSMUSG00000094190.1,0.4150149,-2.502625229156355,5.296805463344795,-0.4724782222936335,0.636585482593077,NA,Gm25451
ENSMUSG00000094327.1,0.2781385,1.225481331336246,5.315550750172741,0.23054644550170483,0.8176671770241476,NA,Gm26398
ENSMUSG00000076948.2,540.03,0.6661564770143148,0.20956462418377747,3.1787639712995146,0.001479044752096552,0.004489957283150247,Mir467e
ENSMUSG00000077021.2,2451.6348,-0.13117289996693401,0.13455862576203811,-0.9748382849785369,0.329640482991321,0.4835462827331463,Mir467d
ENSMUSG00000076118.1,1136.8718,-0.6002293693874249,0.17612090576628153,-3.408052932591375,0.0006542820137892756,0.002136038688428843,Mir669c
ENSMUSG00000077104.1,0.2781385,1.225481331336246,5.315550750172741,0.23054644550170483,0.8176671770241476,NA,Gm25263
ENSMUSG00000092961.1,0.2781385,1.225481331336246,5.315550750172741,0.23054644550170483,0.8176671770241476,NA,Gm22239
ENSMUSG00000076222.1,0.43725675,-2.33304194648778,4.566681037857384,-0.5108834900329292,0.6094326425330867,NA,Mir297b
ENSMUSG00000078031.1,0.2781385,1.225481331336246,5.315550750172741,0.23054644550170483,0.8176671770241476,NA,Mir466d
